7, 129.250.7.30, 7.723799
8, 129.250.2.118, 115.988393
9, 129.250.3.27, 113.479920
10, 128.241.4.22, 116.743909
11, 68.1.0.205, 134.578209
12, None, None
13, 184.177.167.243, 129.164866
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.724625
2, 133.71.254.13, 5.394290
3, 150.99.187.253, 1.942384
4, 150.99.84.103, 14.369547
5, 61.213.145.221, 15.146106
6, 129.250.6.182, 65.996213
7, 129.250.3.23, 15.241730
8, 129.250.2.51, 72.540704
9, 129.250.6.92, 61.319574
10, 116.0.93.210, 65.209290
11, 116.0.93.169, 116.792205
12, 180.87.37.64, 119.281982
13, 180.87.37.2, 119.597969
14, None, None
15, 14.141.145.6, 128.602813
16, 202.83.20.21, 130.848945
17, 202.83.26.2, 129.485047
18, 202.83.20.74, 134.066946
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.874671
2, 133.71.254.13, 7.817352
3, 150.99.187.253, 2.832328
4, 150.99.90.81, 8.364536
5, 61.200.91.153, 8.594743
6, 129.250.3.233, 98.884963
7, 129.250.2.129, 8.120527
8, 129.250.2.118, 117.807147
9, 129.250.3.27, 112.833633
10, 216.221.157.89, 131.892588
11, 213.200.113.146, 179.625860
12, 208.116.217.206, 176.300411
13, 66.109.5.130, 177.531758
14, 66.109.6.43, 184.910726
15, 72.31.188.171, 182.934644
16, 72.31.220.137, 195.735874
17, 72.31.220.139, 191.387096
18, 97.69.194.197, 191.179598
19, 72.31.223.103, 197.354199
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
